State,Model,Scenario,Year,Tmax_C
ANDAMAN & NICOBAR,MRI,historical,1991,28.3304642
ANDAMAN & NICOBAR,MRI,historical,1992,27.70658451
ANDAMAN & NICOBAR,MRI,historical,1993,28.01186826
ANDAMAN & NICOBAR,MRI,historical,1994,27.96023891
ANDAMAN & NICOBAR,MRI,historical,1995,28.4177284
ANDAMAN & NICOBAR,MRI,historical,1996,27.95809927
ANDAMAN & NICOBAR,MRI,historical,1997,27.89379739
ANDAMAN & NICOBAR,MRI,historical,1998,28.24238544
ANDAMAN & NICOBAR,MRI,historical,1999,28.0641225
ANDAMAN & NICOBAR,MRI,historical,2000,27.91652939
ANDAMAN & NICOBAR,MRI,historical,2001,28.59741248
ANDAMAN & NICOBAR,MRI,historical,2002,28.20092385
ANDAMAN & NICOBAR,MRI,historical,2003,27.64477535
ANDAMAN & NICOBAR,MRI,historical,2004,28.54689543
ANDAMAN & NICOBAR,MRI,historical,2005,28.81558268
ANDAMAN & NICOBAR,MRI,historical,2006,28.46329399
ANDAMAN & NICOBAR,MRI,historical,2007,28.29175767
ANDAMAN & NICOBAR,MRI,historical,2008,28.4653842
ANDAMAN & NICOBAR,MRI,historical,2009,28.56943485
ANDAMAN & NICOBAR,MRI,historical,2010,28.36255201
ANDAMAN & NICOBAR,MRI,historical,2011,28.33056763
ANDAMAN & NICOBAR,MRI,historical,2012,28.09660547
ANDAMAN & NICOBAR,MRI,historical,2013,28.37460612
ANDAMAN & NICOBAR,MRI,historical,2014,28.29828719
ANDAMAN & NICOBAR,MRI,SSP245,2015,28.17859615
ANDAMAN & NICOBAR,MRI,SSP245,2016,28.6680746
ANDAMAN & NICOBAR,MRI,SSP245,2017,28.69944648
ANDAMAN & NICOBAR,MRI,SSP245,2018,28.39751166
ANDAMAN & NICOBAR,MRI,SSP245,2019,28.34865012
ANDAMAN & NICOBAR,MRI,SSP245,2020,28.57478525
ANDAMAN & NICOBAR,MRI,SSP245,2021,28.04438167
ANDAMAN & NICOBAR,MRI,SSP245,2022,28.58731631
ANDAMAN & NICOBAR,MRI,SSP245,2023,29.15002072
ANDAMAN & NICOBAR,MRI,SSP245,2024,28.28208767
ANDAMAN & NICOBAR,MRI,SSP245,2025,28.44648616
ANDAMAN & NICOBAR,MRI,SSP245,2026,28.67454489
ANDAMAN & NICOBAR,MRI,SSP245,2027,28.68535894
ANDAMAN & NICOBAR,MRI,SSP245,2028,28.52287656
ANDAMAN & NICOBAR,MRI,SSP245,2029,28.77712718
ANDAMAN & NICOBAR,MRI,SSP245,2030,28.65803992
ANDAMAN & NICOBAR,MRI,SSP245,2031,28.68673641
ANDAMAN & NICOBAR,MRI,SSP245,2032,28.76795912
ANDAMAN & NICOBAR,MRI,SSP245,2033,28.76344452
ANDAMAN & NICOBAR,MRI,SSP245,2034,28.54699429
ANDAMAN & NICOBAR,MRI,SSP245,2035,28.72965317
ANDAMAN & NICOBAR,MRI,SSP245,2036,28.80363504
ANDAMAN & NICOBAR,MRI,SSP245,2037,29.15055512
ANDAMAN & NICOBAR,MRI,SSP245,2038,29.06491367
ANDAMAN & NICOBAR,MRI,SSP245,2039,29.16424222
ANDAMAN & NICOBAR,MRI,SSP245,2040,28.98362068
ANDAMAN & NICOBAR,MRI,SSP245,2041,28.57648144
ANDAMAN & NICOBAR,MRI,SSP245,2042,29.0136651
ANDAMAN & NICOBAR,MRI,SSP245,2043,29.42533848
ANDAMAN & NICOBAR,MRI,SSP245,2044,28.89421738
ANDAMAN & NICOBAR,MRI,SSP245,2045,29.28331834
ANDAMAN & NICOBAR,MRI,SSP245,2046,28.80979502
ANDAMAN & NICOBAR,MRI,SSP245,2047,29.18647821
ANDAMAN & NICOBAR,MRI,SSP245,2048,29.31328138
ANDAMAN & NICOBAR,MRI,SSP245,2049,29.05626118
ANDAMAN & NICOBAR,MRI,SSP245,2050,29.17039454
ANDAMAN & NICOBAR,MRI,SSP245,2051,29.5342498
ANDAMAN & NICOBAR,MRI,SSP245,2052,29.48450681
ANDAMAN & NICOBAR,MRI,SSP245,2053,29.3295578
ANDAMAN & NICOBAR,MRI,SSP245,2054,29.54159986
ANDAMAN & NICOBAR,MRI,SSP245,2055,29.41636933
ANDAMAN & NICOBAR,MRI,SSP245,2056,29.29244438
ANDAMAN & NICOBAR,MRI,SSP245,2057,29.62227844
ANDAMAN & NICOBAR,MRI,SSP245,2058,29.62547772
ANDAMAN & NICOBAR,MRI,SSP245,2059,29.63376029
ANDAMAN & NICOBAR,MRI,SSP245,2060,29.63529584
ANDAMAN & NICOBAR,MRI,SSP245,2061,29.34298612
ANDAMAN & NICOBAR,MRI,SSP245,2062,29.7743259
ANDAMAN & NICOBAR,MRI,SSP245,2063,29.98371953
ANDAMAN & NICOBAR,MRI,SSP245,2064,29.79879369
ANDAMAN & NICOBAR,MRI,SSP245,2065,29.51089495
ANDAMAN & NICOBAR,MRI,SSP245,2066,29.34878358
ANDAMAN & NICOBAR,MRI,SSP245,2067,29.46493579
ANDAMAN & NICOBAR,MRI,SSP245,2068,29.59615811
ANDAMAN & NICOBAR,MRI,SSP245,2069,29.32376193
ANDAMAN & NICOBAR,MRI,SSP245,2070,29.91680318
ANDAMAN & NICOBAR,MRI,SSP245,2071,29.65728781
ANDAMAN & NICOBAR,MRI,SSP245,2072,29.67690232
ANDAMAN & NICOBAR,MRI,SSP245,2073,29.49004636
ANDAMAN & NICOBAR,MRI,SSP245,2074,29.67550414
ANDAMAN & NICOBAR,MRI,SSP245,2075,29.21443118
ANDAMAN & NICOBAR,MRI,SSP245,2076,29.98499362
ANDAMAN & NICOBAR,MRI,SSP245,2077,29.54072535
ANDAMAN & NICOBAR,MRI,SSP245,2078,29.34246372
ANDAMAN & NICOBAR,MRI,SSP245,2079,29.78863503
ANDAMAN & NICOBAR,MRI,SSP245,2080,29.83527828
ANDAMAN & NICOBAR,MRI,SSP245,2081,30.27410674
ANDAMAN & NICOBAR,MRI,SSP245,2082,29.75582536
ANDAMAN & NICOBAR,MRI,SSP245,2083,29.79610249
ANDAMAN & NICOBAR,MRI,SSP245,2084,29.901919
ANDAMAN & NICOBAR,MRI,SSP245,2085,29.85781758
ANDAMAN & NICOBAR,MRI,SSP245,2086,30.15305927
ANDAMAN & NICOBAR,MRI,SSP245,2087,29.70308153
ANDAMAN & NICOBAR,MRI,SSP245,2088,29.94075061
ANDAMAN & NICOBAR,MRI,SSP245,2089,29.96099487
ANDAMAN & NICOBAR,MRI,SSP245,2090,29.75107409
ANDAMAN & NICOBAR,MRI,SSP245,2091,30.15640178
ANDAMAN & NICOBAR,MRI,SSP245,2092,29.83816788
ANDAMAN & NICOBAR,MRI,SSP245,2093,29.54805988
ANDAMAN & NICOBAR,MRI,SSP245,2094,30.5053941
ANDAMAN & NICOBAR,MRI,SSP245,2095,29.56017798
ANDAMAN & NICOBAR,MRI,SSP245,2096,29.73774022
ANDAMAN & NICOBAR,MRI,SSP245,2097,29.8775026
ANDAMAN & NICOBAR,MRI,SSP245,2098,29.60218731
ANDAMAN & NICOBAR,MRI,SSP245,2099,29.92866783
ANDAMAN & NICOBAR,MRI,SSP245,2100,29.86347493
ANDAMAN & NICOBAR,MRI,SSP585,2015,27.96894859
ANDAMAN & NICOBAR,MRI,SSP585,2016,28.65905425
ANDAMAN & NICOBAR,MRI,SSP585,2017,28.22359202
ANDAMAN & NICOBAR,MRI,SSP585,2018,28.66230974
ANDAMAN & NICOBAR,MRI,SSP585,2019,28.76975451
ANDAMAN & NICOBAR,MRI,SSP585,2020,28.23135009
ANDAMAN & NICOBAR,MRI,SSP585,2021,28.71433573
ANDAMAN & NICOBAR,MRI,SSP585,2022,28.34444724
ANDAMAN & NICOBAR,MRI,SSP585,2023,28.31328075
ANDAMAN & NICOBAR,MRI,SSP585,2024,28.68150969
ANDAMAN & NICOBAR,MRI,SSP585,2025,29.18462099
ANDAMAN & NICOBAR,MRI,SSP585,2026,28.66973166
ANDAMAN & NICOBAR,MRI,SSP585,2027,28.77203329
ANDAMAN & NICOBAR,MRI,SSP585,2028,28.85922223
ANDAMAN & NICOBAR,MRI,SSP585,2029,28.32356738
ANDAMAN & NICOBAR,MRI,SSP585,2030,28.94008827
ANDAMAN & NICOBAR,MRI,SSP585,2031,28.7505475
ANDAMAN & NICOBAR,MRI,SSP585,2032,29.18461471
ANDAMAN & NICOBAR,MRI,SSP585,2033,28.81867205
ANDAMAN & NICOBAR,MRI,SSP585,2034,28.67352973
ANDAMAN & NICOBAR,MRI,SSP585,2035,28.8381715
ANDAMAN & NICOBAR,MRI,SSP585,2036,29.09351043
ANDAMAN & NICOBAR,MRI,SSP585,2037,28.8052962
ANDAMAN & NICOBAR,MRI,SSP585,2038,29.36200166
ANDAMAN & NICOBAR,MRI,SSP585,2039,29.41003674
ANDAMAN & NICOBAR,MRI,SSP585,2040,29.0951632
ANDAMAN & NICOBAR,MRI,SSP585,2041,29.27897939
ANDAMAN & NICOBAR,MRI,SSP585,2042,29.5772008
ANDAMAN & NICOBAR,MRI,SSP585,2043,28.86143129
ANDAMAN & NICOBAR,MRI,SSP585,2044,29.19558549
ANDAMAN & NICOBAR,MRI,SSP585,2045,29.30978365
ANDAMAN & NICOBAR,MRI,SSP585,2046,29.44234503
ANDAMAN & NICOBAR,MRI,SSP585,2047,29.54591392
ANDAMAN & NICOBAR,MRI,SSP585,2048,29.58773583
ANDAMAN & NICOBAR,MRI,SSP585,2049,29.14438592
ANDAMAN & NICOBAR,MRI,SSP585,2050,29.89832514
ANDAMAN & NICOBAR,MRI,SSP585,2051,29.68678096
ANDAMAN & NICOBAR,MRI,SSP585,2052,28.94663271
ANDAMAN & NICOBAR,MRI,SSP585,2053,29.86386843
ANDAMAN & NICOBAR,MRI,SSP585,2054,29.31770511
ANDAMAN & NICOBAR,MRI,SSP585,2055,30.05780603
ANDAMAN & NICOBAR,MRI,SSP585,2056,29.90833678
ANDAMAN & NICOBAR,MRI,SSP585,2057,30.02891396
ANDAMAN & NICOBAR,MRI,SSP585,2058,29.87171069
ANDAMAN & NICOBAR,MRI,SSP585,2059,29.91171545
ANDAMAN & NICOBAR,MRI,SSP585,2060,30.43811152
ANDAMAN & NICOBAR,MRI,SSP585,2061,29.58272235
ANDAMAN & NICOBAR,MRI,SSP585,2062,29.73846118
ANDAMAN & NICOBAR,MRI,SSP585,2063,29.90018598
ANDAMAN & NICOBAR,MRI,SSP585,2064,29.94924285
ANDAMAN & NICOBAR,MRI,SSP585,2065,30.33005302
ANDAMAN & NICOBAR,MRI,SSP585,2066,30.41409563
ANDAMAN & NICOBAR,MRI,SSP585,2067,30.16461014
ANDAMAN & NICOBAR,MRI,SSP585,2068,30.82457026
ANDAMAN & NICOBAR,MRI,SSP585,2069,29.92059633
ANDAMAN & NICOBAR,MRI,SSP585,2070,30.31486325
ANDAMAN & NICOBAR,MRI,SSP585,2071,30.38684622
ANDAMAN & NICOBAR,MRI,SSP585,2072,30.66293009
ANDAMAN & NICOBAR,MRI,SSP585,2073,30.20427597
ANDAMAN & NICOBAR,MRI,SSP585,2074,30.82724057
ANDAMAN & NICOBAR,MRI,SSP585,2075,30.63266146
ANDAMAN & NICOBAR,MRI,SSP585,2076,30.54293231
ANDAMAN & NICOBAR,MRI,SSP585,2077,30.61611678
ANDAMAN & NICOBAR,MRI,SSP585,2078,30.65052324
ANDAMAN & NICOBAR,MRI,SSP585,2079,30.73078911
ANDAMAN & NICOBAR,MRI,SSP585,2080,30.98940223
ANDAMAN & NICOBAR,MRI,SSP585,2081,30.57954568
ANDAMAN & NICOBAR,MRI,SSP585,2082,31.1900034
ANDAMAN & NICOBAR,MRI,SSP585,2083,31.26571752
ANDAMAN & NICOBAR,MRI,SSP585,2084,31.17235366
ANDAMAN & NICOBAR,MRI,SSP585,2085,31.34819679
ANDAMAN & NICOBAR,MRI,SSP585,2086,31.46688504
ANDAMAN & NICOBAR,MRI,SSP585,2087,31.11174185
ANDAMAN & NICOBAR,MRI,SSP585,2088,31.44371429
ANDAMAN & NICOBAR,MRI,SSP585,2089,30.81670908
ANDAMAN & NICOBAR,MRI,SSP585,2090,31.51062309
ANDAMAN & NICOBAR,MRI,SSP585,2091,31.3135305
ANDAMAN & NICOBAR,MRI,SSP585,2092,31.41504747
ANDAMAN & NICOBAR,MRI,SSP585,2093,30.89696234
ANDAMAN & NICOBAR,MRI,SSP585,2094,31.64764023
ANDAMAN & NICOBAR,MRI,SSP585,2095,30.86225684
ANDAMAN & NICOBAR,MRI,SSP585,2096,31.23868886
ANDAMAN & NICOBAR,MRI,SSP585,2097,31.31072633
ANDAMAN & NICOBAR,MRI,SSP585,2098,31.43049508
ANDAMAN & NICOBAR,MRI,SSP585,2099,31.3042741
ANDAMAN & NICOBAR,MRI,SSP585,2100,32.12580342
ANDAMAN & NICOBAR,IPSL,historical,1981,27.90755135
ANDAMAN & NICOBAR,IPSL,historical,1982,27.63815841
ANDAMAN & NICOBAR,IPSL,historical,1983,27.72068929
ANDAMAN & NICOBAR,IPSL,historical,1984,27.85742213
ANDAMAN & NICOBAR,IPSL,historical,1985,27.92924698
ANDAMAN & NICOBAR,IPSL,historical,1986,27.89366553
ANDAMAN & NICOBAR,IPSL,historical,1987,28.24239452
ANDAMAN & NICOBAR,IPSL,historical,1988,28.49326756
ANDAMAN & NICOBAR,IPSL,historical,1989,28.68942685
ANDAMAN & NICOBAR,IPSL,historical,1990,28.29126926
ANDAMAN & NICOBAR,IPSL,historical,1991,28.20900446
ANDAMAN & NICOBAR,IPSL,historical,1992,27.85082536
ANDAMAN & NICOBAR,IPSL,historical,1993,27.78048741
ANDAMAN & NICOBAR,IPSL,historical,1994,28.06468057
ANDAMAN & NICOBAR,IPSL,historical,1995,28.0906825
ANDAMAN & NICOBAR,IPSL,historical,1996,28.29015307
ANDAMAN & NICOBAR,IPSL,historical,1997,28.40593147
ANDAMAN & NICOBAR,IPSL,historical,1998,28.24330636
ANDAMAN & NICOBAR,IPSL,historical,1999,27.99223616
ANDAMAN & NICOBAR,IPSL,historical,2000,28.5343874
ANDAMAN & NICOBAR,IPSL,historical,2001,28.42468099
ANDAMAN & NICOBAR,IPSL,historical,2002,28.22860285
ANDAMAN & NICOBAR,IPSL,historical,2003,27.96346199
ANDAMAN & NICOBAR,IPSL,historical,2004,28.05911805
ANDAMAN & NICOBAR,IPSL,historical,2005,28.29313067
ANDAMAN & NICOBAR,IPSL,historical,2006,28.47869834
ANDAMAN & NICOBAR,IPSL,historical,2007,28.31597975
ANDAMAN & NICOBAR,IPSL,historical,2008,28.20154326
ANDAMAN & NICOBAR,IPSL,historical,2009,28.51622786
ANDAMAN & NICOBAR,IPSL,historical,2010,28.9931708
ANDAMAN & NICOBAR,IPSL,historical,2011,28.53269465
ANDAMAN & NICOBAR,IPSL,historical,2012,28.66142394
ANDAMAN & NICOBAR,IPSL,historical,2013,28.67206394
ANDAMAN & NICOBAR,IPSL,historical,2014,28.53887855
ANDAMAN & NICOBAR,IPSL,SSP245,2015,28.51973549
ANDAMAN & NICOBAR,IPSL,SSP245,2016,28.14425237
ANDAMAN & NICOBAR,IPSL,SSP245,2017,28.64050505
ANDAMAN & NICOBAR,IPSL,SSP245,2018,29.01712833
ANDAMAN & NICOBAR,IPSL,SSP245,2019,28.49781005
ANDAMAN & NICOBAR,IPSL,SSP245,2020,28.44825484
ANDAMAN & NICOBAR,IPSL,SSP245,2021,29.07225839
ANDAMAN & NICOBAR,IPSL,SSP245,2022,28.71922683
ANDAMAN & NICOBAR,IPSL,SSP245,2023,28.83423827
ANDAMAN & NICOBAR,IPSL,SSP245,2024,28.79040228
ANDAMAN & NICOBAR,IPSL,SSP245,2025,28.97936267
ANDAMAN & NICOBAR,IPSL,SSP245,2026,29.08063794
ANDAMAN & NICOBAR,IPSL,SSP245,2027,29.00199776
ANDAMAN & NICOBAR,IPSL,SSP245,2028,28.66502476
ANDAMAN & NICOBAR,IPSL,SSP245,2029,28.66149065
ANDAMAN & NICOBAR,IPSL,SSP245,2030,28.80790875
ANDAMAN & NICOBAR,IPSL,SSP245,2031,28.96232322
ANDAMAN & NICOBAR,IPSL,SSP245,2032,29.20209683
ANDAMAN & NICOBAR,IPSL,SSP245,2033,29.2722487
ANDAMAN & NICOBAR,IPSL,SSP245,2034,28.98964034
ANDAMAN & NICOBAR,IPSL,SSP245,2035,29.12857901
ANDAMAN & NICOBAR,IPSL,SSP245,2036,29.30423936
ANDAMAN & NICOBAR,IPSL,SSP245,2037,29.43262891
ANDAMAN & NICOBAR,IPSL,SSP245,2038,29.1809338
ANDAMAN & NICOBAR,IPSL,SSP245,2039,29.2600334
ANDAMAN & NICOBAR,IPSL,SSP245,2040,29.61236826
ANDAMAN & NICOBAR,IPSL,SSP245,2041,29.36633788
ANDAMAN & NICOBAR,IPSL,SSP245,2042,29.52416005
ANDAMAN & NICOBAR,IPSL,SSP245,2043,29.4196568
ANDAMAN & NICOBAR,IPSL,SSP245,2044,29.21813359
ANDAMAN & NICOBAR,IPSL,SSP245,2045,29.45478209
ANDAMAN & NICOBAR,IPSL,SSP245,2046,29.46652122
ANDAMAN & NICOBAR,IPSL,SSP245,2047,29.42178332
ANDAMAN & NICOBAR,IPSL,SSP245,2048,29.54918626
ANDAMAN & NICOBAR,IPSL,SSP245,2049,29.71424922
ANDAMAN & NICOBAR,IPSL,SSP245,2050,29.51566242
ANDAMAN & NICOBAR,IPSL,SSP245,2051,29.32503744
ANDAMAN & NICOBAR,IPSL,SSP245,2052,29.35845667
ANDAMAN & NICOBAR,IPSL,SSP245,2053,29.61602949
ANDAMAN & NICOBAR,IPSL,SSP245,2054,29.71493454
ANDAMAN & NICOBAR,IPSL,SSP245,2055,29.7861676
ANDAMAN & NICOBAR,IPSL,SSP245,2056,29.54277126
ANDAMAN & NICOBAR,IPSL,SSP245,2057,29.76995483
ANDAMAN & NICOBAR,IPSL,SSP245,2058,29.74126361
ANDAMAN & NICOBAR,IPSL,SSP245,2059,29.67401272
ANDAMAN & NICOBAR,IPSL,SSP245,2060,30.10372557
ANDAMAN & NICOBAR,IPSL,SSP245,2061,29.93980076
ANDAMAN & NICOBAR,IPSL,SSP245,2062,29.98075019
ANDAMAN & NICOBAR,IPSL,SSP245,2063,29.69466442
ANDAMAN & NICOBAR,IPSL,SSP245,2064,29.93377481
ANDAMAN & NICOBAR,IPSL,SSP245,2065,29.84930462
ANDAMAN & NICOBAR,IPSL,SSP245,2066,29.96193005
ANDAMAN & NICOBAR,IPSL,SSP245,2067,30.02940071
ANDAMAN & NICOBAR,IPSL,SSP245,2068,29.88806109
ANDAMAN & NICOBAR,IPSL,SSP245,2069,30.16672027
ANDAMAN & NICOBAR,IPSL,SSP245,2070,29.69682986
ANDAMAN & NICOBAR,IPSL,SSP245,2071,29.95433704
ANDAMAN & NICOBAR,IPSL,SSP245,2072,30.1343976
ANDAMAN & NICOBAR,IPSL,SSP245,2073,30.12439611
ANDAMAN & NICOBAR,IPSL,SSP245,2074,30.14986949
ANDAMAN & NICOBAR,IPSL,SSP245,2075,30.05358691
ANDAMAN & NICOBAR,IPSL,SSP245,2076,30.46460619
ANDAMAN & NICOBAR,IPSL,SSP245,2077,30.48756487
ANDAMAN & NICOBAR,IPSL,SSP245,2078,30.36841128
ANDAMAN & NICOBAR,IPSL,SSP245,2079,30.14380334
ANDAMAN & NICOBAR,IPSL,SSP245,2080,30.2938282
ANDAMAN & NICOBAR,IPSL,SSP245,2081,30.16342475
ANDAMAN & NICOBAR,IPSL,SSP245,2082,30.2499466
ANDAMAN & NICOBAR,IPSL,SSP245,2083,30.28064021
ANDAMAN & NICOBAR,IPSL,SSP245,2084,30.5786597
ANDAMAN & NICOBAR,IPSL,SSP245,2085,30.69834218
ANDAMAN & NICOBAR,IPSL,SSP245,2086,30.363483
ANDAMAN & NICOBAR,IPSL,SSP245,2087,30.43958505
ANDAMAN & NICOBAR,IPSL,SSP245,2088,30.34682643
ANDAMAN & NICOBAR,IPSL,SSP245,2089,30.3902296
ANDAMAN & NICOBAR,IPSL,SSP245,2090,30.24701305
ANDAMAN & NICOBAR,IPSL,SSP245,2091,30.64775484
ANDAMAN & NICOBAR,IPSL,SSP245,2092,30.36453511
ANDAMAN & NICOBAR,IPSL,SSP245,2093,30.53083344
ANDAMAN & NICOBAR,IPSL,SSP245,2094,30.42573536
ANDAMAN & NICOBAR,IPSL,SSP245,2095,30.29351186
ANDAMAN & NICOBAR,IPSL,SSP245,2096,30.39210756
ANDAMAN & NICOBAR,IPSL,SSP245,2097,30.47381929
ANDAMAN & NICOBAR,IPSL,SSP245,2098,30.22686789
ANDAMAN & NICOBAR,IPSL,SSP245,2099,30.36346989
ANDAMAN & NICOBAR,IPSL,SSP245,2100,30.85982582
ANDAMAN & NICOBAR,IPSL,SSP585,2015,28.4385565
ANDAMAN & NICOBAR,IPSL,SSP585,2016,28.49756874
ANDAMAN & NICOBAR,IPSL,SSP585,2017,28.71130063
ANDAMAN & NICOBAR,IPSL,SSP585,2018,28.78162077
ANDAMAN & NICOBAR,IPSL,SSP585,2019,28.59244411
ANDAMAN & NICOBAR,IPSL,SSP585,2020,28.70639054
ANDAMAN & NICOBAR,IPSL,SSP585,2021,28.98764389
ANDAMAN & NICOBAR,IPSL,SSP585,2022,29.00764517
ANDAMAN & NICOBAR,IPSL,SSP585,2023,28.89686705
ANDAMAN & NICOBAR,IPSL,SSP585,2024,28.60104397
ANDAMAN & NICOBAR,IPSL,SSP585,2025,28.88014319
ANDAMAN & NICOBAR,IPSL,SSP585,2026,28.99336842
ANDAMAN & NICOBAR,IPSL,SSP585,2027,28.73177737
ANDAMAN & NICOBAR,IPSL,SSP585,2028,29.21400245
ANDAMAN & NICOBAR,IPSL,SSP585,2029,28.99241372
ANDAMAN & NICOBAR,IPSL,SSP585,2030,29.05655482
ANDAMAN & NICOBAR,IPSL,SSP585,2031,29.267031
ANDAMAN & NICOBAR,IPSL,SSP585,2032,28.8916023
ANDAMAN & NICOBAR,IPSL,SSP585,2033,28.92965128
ANDAMAN & NICOBAR,IPSL,SSP585,2034,29.03942492
ANDAMAN & NICOBAR,IPSL,SSP585,2035,28.83352715
ANDAMAN & NICOBAR,IPSL,SSP585,2036,29.07221002
ANDAMAN & NICOBAR,IPSL,SSP585,2037,29.01689205
ANDAMAN & NICOBAR,IPSL,SSP585,2038,29.25173938
ANDAMAN & NICOBAR,IPSL,SSP585,2039,29.09568175
ANDAMAN & NICOBAR,IPSL,SSP585,2040,29.40932131
ANDAMAN & NICOBAR,IPSL,SSP585,2041,29.38958467
ANDAMAN & NICOBAR,IPSL,SSP585,2042,29.56747232
ANDAMAN & NICOBAR,IPSL,SSP585,2043,29.50433079
ANDAMAN & NICOBAR,IPSL,SSP585,2044,29.99516387
ANDAMAN & NICOBAR,IPSL,SSP585,2045,30.0769386
ANDAMAN & NICOBAR,IPSL,SSP585,2046,29.68897869
ANDAMAN & NICOBAR,IPSL,SSP585,2047,29.67733094
ANDAMAN & NICOBAR,IPSL,SSP585,2048,29.96486613
ANDAMAN & NICOBAR,IPSL,SSP585,2049,29.65465578
ANDAMAN & NICOBAR,IPSL,SSP585,2050,29.60140844
ANDAMAN & NICOBAR,IPSL,SSP585,2051,29.87483441
ANDAMAN & NICOBAR,IPSL,SSP585,2052,30.10627334
ANDAMAN & NICOBAR,IPSL,SSP585,2053,30.01163624
ANDAMAN & NICOBAR,IPSL,SSP585,2054,30.0424668
ANDAMAN & NICOBAR,IPSL,SSP585,2055,29.92731469
ANDAMAN & NICOBAR,IPSL,SSP585,2056,30.09921144
ANDAMAN & NICOBAR,IPSL,SSP585,2057,30.26980813
ANDAMAN & NICOBAR,IPSL,SSP585,2058,30.51126429
ANDAMAN & NICOBAR,IPSL,SSP585,2059,30.44615003
ANDAMAN & NICOBAR,IPSL,SSP585,2060,30.50287608
ANDAMAN & NICOBAR,IPSL,SSP585,2061,30.38708845
ANDAMAN & NICOBAR,IPSL,SSP585,2062,30.31351734
ANDAMAN & NICOBAR,IPSL,SSP585,2063,30.37396389
ANDAMAN & NICOBAR,IPSL,SSP585,2064,30.82058562
ANDAMAN & NICOBAR,IPSL,SSP585,2065,30.51519867
ANDAMAN & NICOBAR,IPSL,SSP585,2066,30.48787366
ANDAMAN & NICOBAR,IPSL,SSP585,2067,30.99190206
ANDAMAN & NICOBAR,IPSL,SSP585,2068,30.88015632
ANDAMAN & NICOBAR,IPSL,SSP585,2069,30.81758022
ANDAMAN & NICOBAR,IPSL,SSP585,2070,30.80380262
ANDAMAN & NICOBAR,IPSL,SSP585,2071,31.23484035
ANDAMAN & NICOBAR,IPSL,SSP585,2072,31.06447753
ANDAMAN & NICOBAR,IPSL,SSP585,2073,31.11710597
ANDAMAN & NICOBAR,IPSL,SSP585,2074,31.17938243
ANDAMAN & NICOBAR,IPSL,SSP585,2075,30.90195338
ANDAMAN & NICOBAR,IPSL,SSP585,2076,31.57335145
ANDAMAN & NICOBAR,IPSL,SSP585,2077,31.5539981
ANDAMAN & NICOBAR,IPSL,SSP585,2078,31.3272772
ANDAMAN & NICOBAR,IPSL,SSP585,2079,31.37035429
ANDAMAN & NICOBAR,IPSL,SSP585,2080,31.76093635
ANDAMAN & NICOBAR,IPSL,SSP585,2081,32.20932908
ANDAMAN & NICOBAR,IPSL,SSP585,2082,31.91984442
ANDAMAN & NICOBAR,IPSL,SSP585,2083,31.68953408
ANDAMAN & NICOBAR,IPSL,SSP585,2084,31.9437259
ANDAMAN & NICOBAR,IPSL,SSP585,2085,32.08645003
ANDAMAN & NICOBAR,IPSL,SSP585,2086,32.02085207
ANDAMAN & NICOBAR,IPSL,SSP585,2087,32.18715177
ANDAMAN & NICOBAR,IPSL,SSP585,2088,32.2295114
ANDAMAN & NICOBAR,IPSL,SSP585,2089,31.8818082
ANDAMAN & NICOBAR,IPSL,SSP585,2090,32.2158327
ANDAMAN & NICOBAR,IPSL,SSP585,2091,32.29670454
ANDAMAN & NICOBAR,IPSL,SSP585,2092,32.69333216
ANDAMAN & NICOBAR,IPSL,SSP585,2093,32.48385846
ANDAMAN & NICOBAR,IPSL,SSP585,2094,32.45181113
ANDAMAN & NICOBAR,IPSL,SSP585,2095,32.86155925
ANDAMAN & NICOBAR,IPSL,SSP585,2096,32.9462537
ANDAMAN & NICOBAR,IPSL,SSP585,2097,32.52514482
ANDAMAN & NICOBAR,IPSL,SSP585,2098,32.48565457
ANDAMAN & NICOBAR,IPSL,SSP585,2099,33.31324716
ANDAMAN & NICOBAR,IPSL,SSP585,2100,32.85595961
ANDAMAN & NICOBAR,UKESM,historical,1981,27.92609326
ANDAMAN & NICOBAR,UKESM,historical,1982,27.83893732
ANDAMAN & NICOBAR,UKESM,historical,1983,27.87581006
ANDAMAN & NICOBAR,UKESM,historical,1984,28.15706786
ANDAMAN & NICOBAR,UKESM,historical,1985,27.73713727
ANDAMAN & NICOBAR,UKESM,historical,1986,28.10465838
ANDAMAN & NICOBAR,UKESM,historical,1987,27.72422091
ANDAMAN & NICOBAR,UKESM,historical,1988,28.00971001
ANDAMAN & NICOBAR,UKESM,historical,1989,28.03935363
ANDAMAN & NICOBAR,UKESM,historical,1990,28.24360018
ANDAMAN & NICOBAR,UKESM,historical,1991,27.93070026
ANDAMAN & NICOBAR,UKESM,historical,1992,27.66019964
ANDAMAN & NICOBAR,UKESM,historical,1993,27.94070281
ANDAMAN & NICOBAR,UKESM,historical,1994,27.89877678
ANDAMAN & NICOBAR,UKESM,historical,1995,28.30241244
ANDAMAN & NICOBAR,UKESM,historical,1996,28.07462949
ANDAMAN & NICOBAR,UKESM,historical,1997,28.10173248
ANDAMAN & NICOBAR,UKESM,historical,1998,28.52960332
ANDAMAN & NICOBAR,UKESM,historical,1999,28.54904847
