Filename,Unsuitable,Suitable,Adaptation Benefits,Unsuitable_Area,Suitable_Area,Adaptation Benefits_Area
Soybean_STATE_DELHI_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_DELHI_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_DELHI_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_DELHI_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_DELHI_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_DELHI_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_ADPTI,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_ADVAR,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_BBFIB,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_FRT,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_INSUR,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_LASLV,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_MICIR,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_MULCH,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_PNMHT,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_PNMLT,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_PWMGT,200,0,0,10452.047,0,0
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_WEAGA,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_WHSRC,0,0,200,0,0,10452.047
Soybean_STATE_EASTERN PROVINCE_Suitability_Soybean_ZTILL,200,0,0,10452.047,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_FEDERAL CAPITAL TERRITORY_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_GOA_Suitability_Soybean_ADPTI,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_ADVAR,0,0,25,0,0,1863.0342
Soybean_STATE_GOA_Suitability_Soybean_BBFIB,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_FRT,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_INSUR,0,0,25,0,0,1863.0342
Soybean_STATE_GOA_Suitability_Soybean_LASLV,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_MICIR,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_MULCH,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_PNMHT,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_PNMLT,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_PWMGT,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_WEAGA,0,0,25,0,0,1863.0342
Soybean_STATE_GOA_Suitability_Soybean_WHSRC,25,0,0,1863.0342,0,0
Soybean_STATE_GOA_Suitability_Soybean_ZTILL,25,0,0,1863.0342,0,0
Soybean_STATE_GUJARAT_Suitability_Soybean_ADPTI,25,0,42950,5224.703,0,20992876
Soybean_STATE_GUJARAT_Suitability_Soybean_ADVAR,8975,0,34000,4163943.5,0,16834156
Soybean_STATE_GUJARAT_Suitability_Soybean_BBFIB,24475,18500,0,11929316,9068785,0
Soybean_STATE_GUJARAT_Suitability_Soybean_FRT,24475,0,18500,11929316,0,9068785
Soybean_STATE_GUJARAT_Suitability_Soybean_INSUR,0,0,42975,0,0,20998100
Soybean_STATE_GUJARAT_Suitability_Soybean_LASLV,25,0,42950,5224.703,0,20992876
Soybean_STATE_GUJARAT_Suitability_Soybean_MICIR,24475,0,18500,11929316,0,9068785
Soybean_STATE_GUJARAT_Suitability_Soybean_MULCH,18500,0,24475,9068785,0,11929316
Soybean_STATE_GUJARAT_Suitability_Soybean_PNMHT,26325,0,16650,12719612,0,8278488
Soybean_STATE_GUJARAT_Suitability_Soybean_PNMLT,24475,0,18500,11929316,0,9068785
Soybean_STATE_GUJARAT_Suitability_Soybean_PWMGT,29600,0,13375,14521453,0,6476647
Soybean_STATE_GUJARAT_Suitability_Soybean_WEAGA,0,0,42975,0,0,20998100
Soybean_STATE_GUJARAT_Suitability_Soybean_WHSRC,18500,0,24475,9068785,0,11929316
Soybean_STATE_GUJARAT_Suitability_Soybean_ZTILL,24475,0,18500,11929316,0,9068785
Soybean_STATE_HARYANA_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_HARYANA_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_HIMACHAL PRADESH_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_JAMMU & KASHMIR_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_JHARKHAND_Suitability_Soybean_ADPTI,0,0,12800,0,0,7077465
Soybean_STATE_JHARKHAND_Suitability_Soybean_ADVAR,0,0,12800,0,0,7077465
Soybean_STATE_JHARKHAND_Suitability_Soybean_BBFIB,12225,575,0,6424223,653242.56,0
Soybean_STATE_JHARKHAND_Suitability_Soybean_FRT,12225,0,575,6424223,0,653242.56
Soybean_STATE_JHARKHAND_Suitability_Soybean_INSUR,0,0,12800,0,0,7077465
Soybean_STATE_JHARKHAND_Suitability_Soybean_LASLV,0,0,12800,0,0,7077465
Soybean_STATE_JHARKHAND_Suitability_Soybean_MICIR,12225,0,575,6424223,0,653242.56
Soybean_STATE_JHARKHAND_Suitability_Soybean_MULCH,575,0,12225,653242.56,0,6424223
Soybean_STATE_JHARKHAND_Suitability_Soybean_PNMHT,12225,0,575,6424223,0,653242.56
Soybean_STATE_JHARKHAND_Suitability_Soybean_PNMLT,12225,0,575,6424223,0,653242.56
Soybean_STATE_JHARKHAND_Suitability_Soybean_PWMGT,12225,0,575,6424223,0,653242.56
Soybean_STATE_JHARKHAND_Suitability_Soybean_WEAGA,0,0,12800,0,0,7077465
Soybean_STATE_JHARKHAND_Suitability_Soybean_WHSRC,575,0,12225,653242.56,0,6424223
Soybean_STATE_JHARKHAND_Suitability_Soybean_ZTILL,12225,0,575,6424223,0,653242.56
Soybean_STATE_KARNATAKA_Suitability_Soybean_ADPTI,150,0,950,80062.484,0,395555.06
Soybean_STATE_KARNATAKA_Suitability_Soybean_ADVAR,150,0,950,80062.484,0,395555.06
Soybean_STATE_KARNATAKA_Suitability_Soybean_BBFIB,1050,50,0,443169.66,32447.906,0
Soybean_STATE_KARNATAKA_Suitability_Soybean_FRT,1050,0,50,443169.66,0,32447.906
Soybean_STATE_KARNATAKA_Suitability_Soybean_INSUR,0,0,1100,0,0,475617.56
Soybean_STATE_KARNATAKA_Suitability_Soybean_LASLV,150,0,950,80062.484,0,395555.06
Soybean_STATE_KARNATAKA_Suitability_Soybean_MICIR,1050,0,50,443169.66,0,32447.906
Soybean_STATE_KARNATAKA_Suitability_Soybean_MULCH,75,0,1025,37422.242,0,438195.3
Soybean_STATE_KARNATAKA_Suitability_Soybean_PNMHT,1100,0,0,475617.56,0,0
Soybean_STATE_KARNATAKA_Suitability_Soybean_PNMLT,1050,0,50,443169.66,0,32447.906
Soybean_STATE_KARNATAKA_Suitability_Soybean_PWMGT,1050,0,50,443169.66,0,32447.906
Soybean_STATE_KARNATAKA_Suitability_Soybean_WEAGA,0,0,1100,0,0,475617.56
Soybean_STATE_KARNATAKA_Suitability_Soybean_WHSRC,75,0,1025,37422.242,0,438195.3
Soybean_STATE_KARNATAKA_Suitability_Soybean_ZTILL,1050,0,50,443169.66,0,32447.906
Soybean_STATE_KERALA_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_KERALA_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_KHYBER PAKHTUNKHWA_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_LADAKH_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_ADPTI,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_ADVAR,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_BBFIB,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_FRT,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_INSUR,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_LASLV,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_MICIR,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_MULCH,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_PNMHT,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_PNMLT,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_PWMGT,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_WEAGA,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_WHSRC,0,0,0,0,0,0
Soybean_STATE_LAKSHADWEEP_Suitability_Soybean_ZTILL,0,0,0,0,0,0
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_ADPTI,7700,0,216125,1667860.5,0,74325200
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_ADVAR,7700,0,216125,1667860.5,0,74325200
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_BBFIB,167850,55975,0,54084530,21908538,0
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_FRT,167250,0,56575,53882720,0,22110348
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_INSUR,0,0,223825,0,0,75993064
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_LASLV,7700,0,216125,1667860.5,0,74325200
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_MICIR,167250,0,56575,53882720,0,22110348
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_MULCH,56575,0,167250,22110348,0,53882720
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_PNMHT,174250,0,49575,56749468,0,19243600
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_PNMLT,167250,0,56575,53882720,0,22110348
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_PWMGT,167850,0,55975,54084530,0,21908538
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_WEAGA,0,0,223825,0,0,75993064
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_WHSRC,56575,0,167250,22110348,0,53882720
Soybean_STATE_MADHYA PRADESH_Suitability_Soybean_ZTILL,167850,0,55975,54084530,0,21908538
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_ADPTI,28950,0,187475,10561078,0,73707460
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_ADVAR,26850,0,189575,10597272,0,73671260
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_BBFIB,167950,48475,0,62542070,21726460,0
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_FRT,160500,0,55925,59927356,0,24341178
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_INSUR,0,0,216425,0,0,84268536
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_LASLV,29025,0,187400,10566538,0,73702000
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_MICIR,160500,0,55925,59927356,0,24341178
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_MULCH,72550,0,143875,30591592,0,53676944
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_PNMHT,204400,0,12025,79009630,0,5258903.5
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_PNMLT,160500,0,55925,59927356,0,24341178
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_PWMGT,167950,0,48475,62542070,0,21726460
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_WEAGA,0,0,216425,0,0,84268536
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_WHSRC,72475,0,143950,30586130,0,53682404
Soybean_STATE_MAHARASHTRA_Suitability_Soybean_ZTILL,167950,0,48475,62542070,0,21726460
Soybean_STATE_MANIPUR_Suitability_Soybean_ADPTI,6175,0,6400,1054598.4,0,1524810.2
Soybean_STATE_MANIPUR_Suitability_Soybean_ADVAR,6175,0,6400,1054598.4,0,1524810.2
Soybean_STATE_MANIPUR_Suitability_Soybean_BBFIB,12050,525,0,1993415.2,585993.3,0
Soybean_STATE_MANIPUR_Suitability_Soybean_FRT,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MANIPUR_Suitability_Soybean_INSUR,0,0,12575,0,0,2579408.8
Soybean_STATE_MANIPUR_Suitability_Soybean_LASLV,6175,0,6400,1054598.4,0,1524810.2
Soybean_STATE_MANIPUR_Suitability_Soybean_MICIR,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MANIPUR_Suitability_Soybean_MULCH,525,0,12050,585993.3,0,1993415.2
Soybean_STATE_MANIPUR_Suitability_Soybean_PNMHT,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MANIPUR_Suitability_Soybean_PNMLT,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MANIPUR_Suitability_Soybean_PWMGT,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MANIPUR_Suitability_Soybean_WEAGA,0,0,12575,0,0,2579408.8
Soybean_STATE_MANIPUR_Suitability_Soybean_WHSRC,525,0,12050,585993.3,0,1993415.2
Soybean_STATE_MANIPUR_Suitability_Soybean_ZTILL,12050,0,525,1993415.2,0,585993.3
Soybean_STATE_MEGHALAYA_Suitability_Soybean_ADPTI,1800,2350,2300,578779.25,673256.1,807769.06
Soybean_STATE_MEGHALAYA_Suitability_Soybean_ADVAR,1800,0,4650,578779.25,0,1481025.2
Soybean_STATE_MEGHALAYA_Suitability_Soybean_BBFIB,6225,225,0,1924393.8,135410.83,0
Soybean_STATE_MEGHALAYA_Suitability_Soybean_FRT,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MEGHALAYA_Suitability_Soybean_INSUR,0,0,6450,0,0,2059804.5
Soybean_STATE_MEGHALAYA_Suitability_Soybean_LASLV,1800,0,4650,578779.25,0,1481025.2
Soybean_STATE_MEGHALAYA_Suitability_Soybean_MICIR,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MEGHALAYA_Suitability_Soybean_MULCH,225,0,6225,135410.83,0,1924393.8
Soybean_STATE_MEGHALAYA_Suitability_Soybean_PNMHT,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MEGHALAYA_Suitability_Soybean_PNMLT,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MEGHALAYA_Suitability_Soybean_PWMGT,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MEGHALAYA_Suitability_Soybean_WEAGA,0,0,6450,0,0,2059804.5
Soybean_STATE_MEGHALAYA_Suitability_Soybean_WHSRC,225,0,6225,135410.83,0,1924393.8
Soybean_STATE_MEGHALAYA_Suitability_Soybean_ZTILL,6225,0,225,1924393.8,0,135410.83
Soybean_STATE_MIZORAM_Suitability_Soybean_ADPTI,1700,0,3825,153261.6,0,469401.06
Soybean_STATE_MIZORAM_Suitability_Soybean_ADVAR,900,0,4625,81112.52,0,541550.1
Soybean_STATE_MIZORAM_Suitability_Soybean_BBFIB,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_FRT,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_INSUR,0,0,5525,0,0,622662.6
Soybean_STATE_MIZORAM_Suitability_Soybean_LASLV,1700,0,3825,153261.6,0,469401.06
Soybean_STATE_MIZORAM_Suitability_Soybean_MICIR,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_MULCH,800,0,4725,72149.06,0,550513.6
Soybean_STATE_MIZORAM_Suitability_Soybean_PNMHT,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_PNMLT,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_PWMGT,5525,0,0,622662.6,0,0
Soybean_STATE_MIZORAM_Suitability_Soybean_WEAGA,0,0,5525,0,0,622662.6
Soybean_STATE_MIZORAM_Suitability_Soybean_WHSRC,800,0,4725,72149.06,0,550513.6
Soybean_STATE_MIZORAM_Suitability_Soybean_ZTILL,5525,0,0,622662.6,0,0
Soybean_STATE_NAGALAND_Suitability_Soybean_ADPTI,6000,0,8350,802138.25,0,1211786.5
Soybean_STATE_NAGALAND_Suitability_Soybean_ADVAR,6000,0,8350,802138.25,0,1211786.5
Soybean_STATE_NAGALAND_Suitability_Soybean_BBFIB,13825,525,0,1812001.8,201923.06,0
Soybean_STATE_NAGALAND_Suitability_Soybean_FRT,13700,0,650,1794741.2,0,219183.5
Soybean_STATE_NAGALAND_Suitability_Soybean_INSUR,0,0,14350,0,0,2013924.8
Soybean_STATE_NAGALAND_Suitability_Soybean_LASLV,6000,0,8350,802138.25,0,1211786.5
Soybean_STATE_NAGALAND_Suitability_Soybean_MICIR,13700,0,650,1794741.2,0,219183.5
Soybean_STATE_NAGALAND_Suitability_Soybean_MULCH,650,0,13700,219183.5,0,1794741.2
Soybean_STATE_NAGALAND_Suitability_Soybean_PNMHT,13825,0,525,1812001.8,0,201923.06
Soybean_STATE_NAGALAND_Suitability_Soybean_PNMLT,13700,0,650,1794741.2,0,219183.5
Soybean_STATE_NAGALAND_Suitability_Soybean_PWMGT,13825,0,525,1812001.8,0,201923.06
Soybean_STATE_NAGALAND_Suitability_Soybean_WEAGA,0,0,14350,0,0,2013924.8
Soybean_STATE_NAGALAND_Suitability_Soybean_WHSRC,650,0,13700,219183.5,0,1794741.2
Soybean_STATE_NAGALAND_Suitability_Soybean_ZTILL,13825,0,525,1812001.8,0,201923.06
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_ADPTI,50,0,5125,20535.637,0,1024089.1
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_ADVAR,0,0,5175,0,0,1044624.75
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_BBFIB,3200,1975,0,394928.5,649696.25,0
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_FRT,3200,0,1975,394928.5,0,649696.25
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_INSUR,0,0,5175,0,0,1044624.75
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_LASLV,50,0,5125,20535.637,0,1024089.1
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_MICIR,3200,0,1975,394928.5,0,649696.25
Soybean_STATE_NORTH CENTRAL PROVINCE_Suitability_Soybean_MULCH,2025,0,3150,670231.8,0,374392.84
